

RMS,185,0.055691,0.109638,0.058238,0.517287,1.152202,0.587691,23.07716,35.71392,53.72445,E4:65:B8:2C:73:48
RMS,192,0.05663,0.110651,0.059578,0.546821,0.92862,0.621436,23.05245,35.39485,52.73401,E4:65:B8:2C:73:48
RMS,199,0.057934,0.10798,0.058831,0.713742,1.06396,0.734162,22.8562,35.75706,53.96336,E4:65:B8:2C:73:48
RMS,206,0.055507,0.105655,0.057261,0.490665,1.090131,0.622539,23.05266,35.79599,54.00986,E4:65:B8:2C:73:48
RMS,213,0.056486,0.107986,0.059867,0.541805,0.864587,0.592381,22.55934,35.37066,52.51404,E4:65:B8:2C:73:48
RMS,220,0.056028,0.111146,0.058821,0.542593,1.15308,0.848372,23.12618,35.54074,52.45618,E4:65:B8:2C:73:48
RMS,227,0.056955,0.1105,0.058849,0.554243,1.270905,0.659053,23.05251,35.71796,53.90229,E4:65:B8:2C:73:48
RMS,234,0.056296,0.105811,0.058984,0.649658,1.116886,0.548023,22.97896,35.62824,52.55289,E4:65:B8:2C:73:48
RMS,241,0.056884,0.106924,0.05929,0.465607,0.982538,0.528469,23.27311,35.4456,51.79254,E4:65:B8:2C:73:48
RMS,248,0.05697,0.107132,0.058644,0.601916,1.189568,0.715409,22.65832,35.63745,52.99154,E4:65:B8:2C:73:48
RMS,255,0.055578,0.107394,0.058854,0.580407,1.044055,0.743055,22.97889,35.2109,51.57467,E4:65:B8:2C:73:48
RMS,262,0.057392,0.10971,0.058227,0.522649,0.974296,0.590616,23.1507,35.64882,52.98324,E4:65:B8:2C:73:48
RMS,269,0.057295,0.104767,0.058363,0.615957,0.849741,0.549275,23.17523,35.72489,53.72589,E4:65:B8:2C:73:48
RMS,276,0.056385,0.109387,0.056829,0.554497,1.052133,0.550731,22.83173,35.47079,51.96944,E4:65:B8:2C:73:48
RMS,283,0.056028,0.110185,0.058905,0.578543,1.366825,0.661038,23.60701,34.6045,49.65713,E4:65:B8:2C:73:48
RMS,290,0.05602,0.108552,0.058554,0.649173,1.276042,0.576016,23.02795,35.69966,53.47065,E4:65:B8:2C:73:48
RMS,297,0.055322,0.105181,0.05974,0.484933,0.935954,0.603694,23.17521,35.32291,51.98825,E4:65:B8:2C:73:48
RMS,304,0.055261,0.108237,0.058675,0.522538,0.881921,0.549318,23.19966,35.64392,53.174,E4:65:B8:2C:73:48
RMS,311,0.056403,0.110625,0.058691,0.610843,1.154993,0.663507,22.63336,35.79353,53.68119,E4:65:B8:2C:73:48
RMS,318,0.055763,0.106781,0.056681,0.715137,0.96319,0.713098,23.71363,35.67217,53.06858,E4:65:B8:2C:73:48
RMS,325,0.057524,0.107993,0.059334,0.647593,1.061151,0.783256,22.65734,35.6692,53.14478,E4:65:B8:2C:73:48
